"Key","word","n"
"2001:Moulin Rouge!","warn",2
"2002:Gangs of New York","warn",2
"2002:The Pianist","warn",1
"2003:Master and Commander: The Far Side of the World","warn",1
"2003:The Lord of the Rings: The Return of the King","warn",1
"2004:Crash","warn",1
"2004:Million Dollar Baby","warn",1
"2004:The Aviator","warn",2
"2005:Good Night, and Good Luck.","warn",1
"2006:The Departed","warn",3
"2007:Juno","warn",1
"2008:Frost/Nixon","warn",2
"2008:The Curious Case of Benjamin Button","warn",1
"2009:A Serious Man","warn",1
"2009:Avatar","warn",1
"2009:Inglourious Basterds","warn",1
"2009:Up in the Air","warn",1
"2010:Inception","warn",2
"2010:Toy Story 3","warn",1
"2011:War Horse","warn",1
"2012:Zero Dark Thirty","warn",2
"2013:12 Years a Slave","warn",2
"2013:Captain Phillips","warn",1
"2013:Nebraska","warn",1
"2013:The Wolf of Wall Street","warn",1
"2014:American Sniper","warn",4
"2014:The Imitation Game","warn",1
"2015:Brooklyn","warn",2
"2015:Mad Max: Fury Road","warn",1
"2015:Spotlight","warn",1
"2015:The Big Short","warn",1
"2016:Hidden Figures","warn",2
"2017:Get Out","warn",2
"2017:The Shape of Water","warn",1
"2018:A Star Is Born","warn",1
"2018:BlacKkKlansman","warn",2
"2018:Green Book","warn",1
"2019:1917","warn",1
"2019:Le Mans '66","warn",1
"2019:Marriage Story","warn",1
"2019:Once Upon a Time... In Hollywood","warn",1
"1939:Dark Victory","wealthi",1
"1939:Gone with the Wind","wealthi",1
"1940:Rebecca","wealthi",1
"1940:The Philadelphia Story","wealthi",1
"1942:Kings Row","wealthi",1
"1945:Mildred Pierce","wealthi",2
"1946:Great Expectations","wealthi",1
"1946:It's a Wonderful Life","wealthi",1
"1947:The Bishop's Wife","wealthi",1
"1950:King Solomon's Mines","wealthi",1
"1952:Ivanhoe","wealthi",1
"1954:The Caine Mutiny","wealthi",1
"1954:Three Coins in the Fountain","wealthi",1
"1956:Giant","wealthi",4
"1958:Cat on a Hot Tin Roof","wealthi",1
"1959:Ben-Hur","wealthi",1
"1963:America, America","wealthi",1
"1965:The Sound of Music","wealthi",1
"1967:In the Heat of the Night","wealthi",2
"1970:Love Story","wealthi",1
"1971:Fiddler on the Roof","wealthi",1
"1971:The Last Picture Show","wealthi",1
"1972:Cabaret","wealthi",1
"1975:Barry Lyndon","wealthi",2
"1980:Atlantic City, USA","wealthi",1
"1985:The Color Purple","wealthi",1
"1989:Driving Miss Daisy","wealthi",1
"1991:JFK","wealthi",1
"1992:Scent of a Woman","wealthi",1
"1993:The Fugitive","wealthi",1
"1994:Four Weddings and a Funeral","wealthi",1
"1995:Sense and Sensibility","wealthi",2
"1996:Fargo","wealthi",1
"1996:The English Patient","wealthi",1
"1997:As Good as It Gets","wealthi",1
"2001:Moulin Rouge!","wealthi",1
"2002:Gangs of New York","wealthi",1
"2002:The Hours","wealthi",1
"2003:Seabiscuit","wealthi",1
"2008:Frost/Nixon","wealthi",1
"2011:Midnight in Paris","wealthi",1
"2011:The Artist","wealthi",1
"2012:Django Unchained","wealthi",1
"2012:Les Misérables","wealthi",1
"2013:American Hustle","wealthi",3
"2014:The Grand Budapest Hotel","wealthi",1
"2017:Get Out","wealthi",2
"2018:Roma","wealthi",1
"2018:Vice","wealthi",1
"2019:Joker","wealthi",1
"2019:Little Women","wealthi",1
"2019:Parasite","wealthi",4
"1939:Dark Victory","wors",1
"1945:Anchors Aweigh","wors",1
"1961:Judgment at Nuremberg","wors",1
"1969:Midnight Cowboy","wors",1
"1971:The French Connection","wors",1
"1974:The Towering Inferno","wors",1
"1975:Barry Lyndon","wors",1
"1977:Star Wars: Episode IV - A New Hope","wors",1
"1978:Midnight Express","wors",1
"1979:All That Jazz","wors",1
"1980:Coal Miner's Daughter","wors",1
"1982:Gandhi","wors",1
"1983:The Dresser","wors",1
"1990:Goodfellas","wors",1
"1993:The Fugitive","wors",1
"1997:As Good as It Gets","wors",1
"1997:Life Is Beautiful","wors",1
"2007:Michael Clayton","wors",1
"2008:Milk","wors",1
"2009:Up in the Air","wors",1
"2010:The King's Speech","wors",1
"2011:The Artist","wors",1
"2013:American Hustle","wors",1
"2013:The Wolf of Wall Street","wors",1
"2014:Boyhood","wors",1
"2015:Bridge of Spies","wors",1
"2017:The Post","wors",1
"2017:The Shape of Water","wors",1
"2018:BlacKkKlansman","wors",1
"2018:Bohemian Rhapsody","wors",1
"2019:Little Women","wors",1
"1939:Dark Victory","wrong",1
"1939:Gone with the Wind","wrong",1
"1942:Kings Row","wrong",2
"1943:Watch on the Rhine","wrong",1
"1945:Spellbound","wrong",1
"1946:It's a Wonderful Life","wrong",2
"1946:The Best Years of Our Lives","wrong",1
"1954:Three Coins in the Fountain","wrong",1
"1961:Judgment at Nuremberg","wrong",1
"1961:West Side Story","wrong",1
"1967:In the Heat of the Night","wrong",1
"1969:Butch Cassidy and the Sundance Kid","wrong",1
"1969:Midnight Cowboy","wrong",1
"1970:Airport","wrong",2
"1971:A Clockwork Orange","wrong",1
"1971:Fiddler on the Roof","wrong",1
"1971:The Last Picture Show","wrong",1
"1974:The Towering Inferno","wrong",1
"1976:Rocky","wrong",2
"1977:Star Wars: Episode IV - A New Hope","wrong",1
"1978:Midnight Express","wrong",1
"1983:The Right Stuff","wrong",1
"1984:A Soldier's Story","wrong",3
"1984:Places in the Heart","wrong",2
"1986:Platoon","wrong",1
"1988:Mississippi Burning","wrong",1
"1989:Driving Miss Daisy","wrong",1
"1993:In the Name of the Father","wrong",1
"1993:The Fugitive","wrong",1
"1994:The Shawshank Redemption","wrong",1
"1997:As Good as It Gets","wrong",1
"1999:American Beauty","wrong",1
"1999:The Green Mile","wrong",2
"2001:A Beautiful Mind","wrong",1
"2004:Million Dollar Baby","wrong",1
"2005:Capote","wrong",1
"2005:Good Night, and Good Luck.","wrong",1
"2006:Babel","wrong",1
"2007:Atonement","wrong",3
"2007:Michael Clayton","wrong",1
"2008:Frost/Nixon","wrong",3
"2008:Milk","wrong",3
"2008:The Hurt Locker","wrong",1
"2009:Inglourious Basterds","wrong",1
"2009:Up","wrong",1
"2010:Inception","wrong",1
"2010:The Fighter","wrong",1
"2012:Django Unchained","wrong",1
"2012:Zero Dark Thirty","wrong",1
"2013:American Hustle","wrong",1
"2013:Gravity","wrong",1
"2013:Her","wrong",1
"2013:Nebraska","wrong",1
"2014:American Sniper","wrong",2
"2014:The Imitation Game","wrong",1
"2015:Brooklyn","wrong",1
"2016:Hell or High Water","wrong",1
"2016:Hidden Figures","wrong",6
"2016:Manchester by the Sea","wrong",2
"2017:Call Me by Your Name","wrong",1
"2017:Get Out","wrong",2
"2017:Three Billboards Outside Ebbing, Missouri","wrong",1
"2018:Black Panther","wrong",1
"2018:BlacKkKlansman","wrong",1
"2019:Jojo Rabbit","wrong",2
"2019:Marriage Story","wrong",1
"1939:Dark Victory","york",1
"1939:Gone with the Wind","york",1
"1940:Foreign Correspondent","york",1
"1941:Citizen Kane","york",3
"1941:Here Comes Mr. Jordan","york",1
"1941:Sergeant York","york",59
"1942:Casablanca","york",2
"1945:Spellbound","york",5
"1946:It's a Wonderful Life","york",4
"1947:The Bishop's Wife","york",1
"1950:Father of the Bride","york",1
"1954:On the Waterfront","york",1
"1955:Mister Roberts","york",1
"1957:12 Angry Men","york",1
"1960:The Apartment","york",1
"1963:America, America","york",1
"1966:The Russians Are Coming the Russians Are Coming","york",1
"1969:Butch Cassidy and the Sundance Kid","york",1
"1969:Hello, Dolly!","york",6
"1969:Midnight Cowboy","york",1
"1970:Love Story","york",2
"1971:A Clockwork Orange","york",1
"1971:Fiddler on the Roof","york",1
"1971:The French Connection","york",2
"1972:Cabaret","york",1
"1972:The Godfather","york",1
"1973:The Exorcist","york",1
"1974:Lenny","york",1
"1974:The Godfather: Part II","york",5
"1975:Nashville","york",1
"1976:All the President's Men","york",2
"1976:Rocky","york",1
"1976:Taxi Driver","york",5
"1977:Annie Hall","york",2
"1979:Kramer vs. Kramer","york",1
"1980:Raging Bull","york",4
"1982:The Verdict","york",5
"1982:Tootsie","york",5
"1983:Terms of Endearment","york",2
"1983:The Big Chill","york",2
"1984:The Killing Fields","york",2
"1987:Broadcast News","york",1
"1987:Fatal Attraction","york",2
"1987:Moonstruck","york",1
"1989:Born on the Fourth of July","york",2
"1989:Driving Miss Daisy","york",1
"1990:Ghost","york",2
"1990:Goodfellas","york",1
"1990:The Godfather Part III","york",7
"1991:Bugsy","york",3
"1992:Scent of a Woman","york",3
"1995:Braveheart","york",1
"1997:As Good as It Gets","york",2
"1997:Titanic","york",1
"1999:American Beauty","york",1
"1999:The Insider","york",4
"2002:Gangs of New York","york",4
"2002:The Hours","york",2
"2003:Mystic River","york",1
"2003:Seabiscuit","york",1
"2005:Munich","york",3
"2007:Michael Clayton","york",6
"2008:Milk","york",5
"2008:The Curious Case of Benjamin Button","york",2
"2008:The Reader","york",1
"2009:Precious","york",1
"2010:Inception","york",1
"2010:The King's Speech","york",1
"2010:The Social Network","york",4
"2011:Extremely Loud & Incredibly Close","york",3
"2011:The Help","york",3
"2013:American Hustle","york",4
"2013:The Wolf of Wall Street","york",2
"2014:Birdman or (The Unexpected Virtue of Ignorance)","york",2
"2015:Brooklyn","york",2
"2015:Spotlight","york",1
"2016:La La Land","york",1
"2017:Lady Bird","york",3
"2017:The Post","york",1
"2018:Green Book","york",4
"2019:Little Women","york",3
"2019:Marriage Story","york",8
"1939:Gone with the Wind","war",17
"1939:Goodbye, Mr. Chips","war",2
"1939:Of Mice and Men","war",1
"1940:Foreign Correspondent","war",1
"1940:Our Town","war",2
"1940:The Great Dictator","war",7
"1941:49th Parallel","war",1
"1941:Citizen Kane","war",1
"1941:Sergeant York","war",5
"1942:Casablanca","war",2
"1942:Mrs. Miniver","war",6
"1942:Random Harvest","war",3
"1943:Watch on the Rhine","war",1
"1944:Since You Went Away","war",5
"1945:Spellbound","war",1
"1946:It's a Wonderful Life","war",2
"1946:The Best Years of Our Lives","war",4
"1949:Battleground","war",2
"1949:Twelve O'Clock High","war",2
"1951:A Streetcar Named Desire","war",4
"1951:An American in Paris","war",1
"1955:Mister Roberts","war",4
"1956:Giant","war",5
"1956:The King and I","war",1
"1956:The Ten Commandments","war",1
"1957:The Bridge on the River Kwai","war",3
"1957:Witness for the Prosecution","war",2
"1958:Cat on a Hot Tin Roof","war",1
"1959:Ben-Hur","war",1
"1960:The Alamo","war",2
"1961:Judgment at Nuremberg","war",3
"1961:The Guns of Navarone","war",2
"1961:West Side Story","war",1
"1962:Lawrence of Arabia","war",3
"1963:Cleopatra","war",5
"1964:Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","war",7
"1965:Doctor Zhivago","war",4
"1966:Who's Afraid of Virginia Woolf?","war",2
"1970:M.A.S.H.","war",2
"1970:Patton","war",4
"1971:A Clockwork Orange","war",1
"1972:Cabaret","war",1
"1972:The Godfather","war",5
"1974:Chinatown","war",1
"1974:Lenny","war",1
"1975:Barry Lyndon","war",5
"1975:Jaws","war",1
"1977:Star Wars: Episode IV - A New Hope","war",3
"1979:Apocalypse Now","war",6
"1980:Atlantic City, USA","war",1
"1980:Coal Miner's Daughter","war",1
"1982:Gandhi","war",1
"1983:Tender Mercies","war",2
"1983:The Big Chill","war",2
"1983:The Dresser","war",1
"1984:A Soldier's Story","war",4
"1984:Places in the Heart","war",1
"1984:The Killing Fields","war",4
"1985:Kiss of the Spider Woman","war",1
"1985:Out of Africa","war",1
"1986:Hannah and Her Sisters","war",1
"1986:Platoon","war",5
"1986:The Mission","war",1
"1987:The Last Emperor","war",4
"1988:Dangerous Liaisons","war",1
"1989:Born on the Fourth of July","war",8
"1989:Dead Poets Society","war",1
"1990:Dances with Wolves","war",1
"1991:Bugsy","war",1
"1991:JFK","war",1
"1993:Schindler's List","war",2
"1993:The Remains of the Day","war",2
"1994:Forrest Gump","war",2
"1994:Pulp Fiction","war",2
"1995:Braveheart","war",1
"1996:The English Patient","war",3
"1997:Life Is Beautiful","war",1
"1998:Saving Private Ryan","war",5
"1999:The Cider House Rules","war",2
"2000:Gladiator","war",1
"2000:Traffic","war",4
"2002:Gangs of New York","war",1
"2002:The Lord of the Rings: The Two Towers","war",8
"2002:The Pianist","war",5
"2003:Master and Commander: The Far Side of the World","war",2
"2003:Seabiscuit","war",5
"2003:The Lord of the Rings: The Return of the King","war",3
"2004:Ray","war",1
"2007:Atonement","war",2
"2007:Michael Clayton","war",1
"2008:Milk","war",1
"2008:The Curious Case of Benjamin Button","war",6
"2009:Avatar","war",2
"2009:District 9","war",1
"2009:Inglourious Basterds","war",4
"2010:The King's Speech","war",3
"2011:Extremely Loud & Incredibly Close","war",1
"2011:Hugo","war",3
"2011:War Horse","war",9
"2012:Argo","war",1
"2012:Lincoln","war",8
"2013:Nebraska","war",1
"2014:American Sniper","war",2
"2014:Boyhood","war",3
"2014:Selma","war",1
"2014:The Grand Budapest Hotel","war",3
"2014:The Imitation Game","war",17
"2015:Bridge of Spies","war",1
"2015:Mad Max: Fury Road","war",19
"2016:Fences","war",1
"2016:Hacksaw Ridge","war",1
"2017:Darkest Hour","war",4
"2017:Dunkirk","war",3
"2017:The Post","war",4
"2018:BlacKkKlansman","war",3
"2018:The Favourite","war",11
"2018:Vice","war",4
"2019:Jojo Rabbit","war",2
"2019:Little Women","war",2
"2019:Marriage Story","war",1
"2019:The Irishman","war",2
"1939:Gone with the Wind","soldier",12
"1940:The Great Dictator","soldier",2
"1941:49th Parallel","soldier",1
"1941:Sergeant York","soldier",2
"1942:Mrs. Miniver","soldier",3
"1952:Ivanhoe","soldier",1
"1953:From Here to Eternity","soldier",3
"1957:The Bridge on the River Kwai","soldier",4
"1959:Ben-Hur","soldier",1
"1960:The Alamo","soldier",11
"1961:The Guns of Navarone","soldier",2
"1962:Lawrence of Arabia","soldier",1
"1963:Cleopatra","soldier",2
"1964:Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","soldier",1
"1965:Doctor Zhivago","soldier",1
"1966:The Sand Pebbles","soldier",3
"1969:Butch Cassidy and the Sundance Kid","soldier",1
"1970:M.A.S.H.","soldier",12
"1970:Patton","soldier",3
"1971:Fiddler on the Roof","soldier",1
"1972:The Godfather","soldier",2
"1974:The Godfather: Part II","soldier",2
"1975:Barry Lyndon","soldier",1
"1977:Star Wars: Episode IV - A New Hope","soldier",3
"1978:Midnight Express","soldier",1
"1978:The Deer Hunter","soldier",4
"1979:Apocalypse Now","soldier",4
"1980:Coal Miner's Daughter","soldier",1
"1981:Raiders of the Lost Ark","soldier",3
"1984:A Soldier's Story","soldier",19
"1986:Platoon","soldier",18
"1986:The Mission","soldier",4
"1987:The Last Emperor","soldier",5
"1989:Born on the Fourth of July","soldier",1
"1990:Dances with Wolves","soldier",3
"1990:The Godfather Part III","soldier",1
"1992:A Few Good Men","soldier",1
"1992:The Crying Game","soldier",2
"1993:In the Name of the Father","soldier",3
"1995:Braveheart","soldier",1
"1996:The English Patient","soldier",3
"1998:Saving Private Ryan","soldier",24
"2000:Traffic","soldier",1
"2002:Gangs of New York","soldier",1
"2002:The Lord of the Rings: The Two Towers","soldier",1
"2002:The Pianist","soldier",2
"2003:The Lord of the Rings: The Return of the King","soldier",1
"2005:Munich","soldier",2
"2007:Atonement","soldier",4
"2008:The Curious Case of Benjamin Button","soldier",2
"2008:The Hurt Locker","soldier",4
"2009:Avatar","soldier",5
"2009:Inglourious Basterds","soldier",11
"2010:The King's Speech","soldier",1
"2011:War Horse","soldier",6
"2012:Lincoln","soldier",5
"2012:Zero Dark Thirty","soldier",4
"2014:American Sniper","soldier",2
"2014:The Grand Budapest Hotel","soldier",10
"2016:Arrival","soldier",1
"2016:Hacksaw Ridge","soldier",5
"2017:Dunkirk","soldier",36
"2017:The Post","soldier",3
"2018:Black Panther","soldier",1
"2018:BlacKkKlansman","soldier",1
"2018:Vice","soldier",1
"2019:1917","soldier",4
"2019:Jojo Rabbit","soldier",2
"2019:The Irishman","soldier",1
"1939:Gone with the Wind","frank",11
"1939:The Wizard of Oz","frank",2
"1940:Our Town","frank",1
"1940:Rebecca","frank",1
"1942:The Ox-Bow Incident","frank",1
"1944:Going My Way","frank",1
"1946:It's a Wonderful Life","frank",2
"1949:Twelve O'Clock High","frank",1
"1951:A Place in the Sun","frank",2
"1952:High Noon","frank",5
"1953:From Here to Eternity","frank",1
"1955:Mister Roberts","frank",1
"1962:To Kill a Mockingbird","frank",1
"1967:Bonnie and Clyde","frank",1
"1970:M.A.S.H.","frank",18
"1971:A Clockwork Orange","frank",3
"1974:The Godfather: Part II","frank",9
"1975:Barry Lyndon","frank",1
"1976:All the President's Men","frank",1
"1976:Network","frank",1
"1980:Raging Bull","frank",1
"1982:The Verdict","frank",41
"1984:Places in the Heart","frank",13
"1988:Mississippi Burning","frank",7
"1989:Field of Dreams","frank",1
"1990:Goodfellas","frank",1
"1992:Scent of a Woman","frank",1
"1994:Pulp Fiction","frank",1
"1997:As Good as It Gets","frank",7
"1999:American Beauty","frank",1
"2005:Good Night, and Good Luck.","frank",1
"2006:Little Miss Sunshine","frank",6
"2006:The Departed","frank",1
"2008:Frost/Nixon","frank",1
"2010:The Fighter","frank",1
"2010:Toy Story 3","frank",2
"2010:True Grit","frank",2
"2013:Captain Phillips","frank",1
"2013:Dallas Buyers Club","frank",1
"2019:The Irishman","frank",45
"1939:Gone with the Wind","arriv",8
"1939:Goodbye, Mr. Chips","arriv",1
"1940:Foreign Correspondent","arriv",3
"1940:The Grapes of Wrath","arriv",3
"1940:The Great Dictator","arriv",1
"1940:The Philadelphia Story","arriv",1
"1941:Citizen Kane","arriv",1
"1941:Here Comes Mr. Jordan","arriv",4
"1941:Sergeant York","arriv",1
"1941:The Maltese Falcon","arriv",3
"1942:Casablanca","arriv",3
"1942:Kings Row","arriv",2
"1942:Wake Island","arriv",2
"1944:Double Indemnity","arriv",1
"1944:Since You Went Away","arriv",3
"1945:Mildred Pierce","arriv",3
"1945:Spellbound","arriv",5
"1946:It's a Wonderful Life","arriv",7
"1947:The Bishop's Wife","arriv",2
"1948:Hamlet","arriv",2
"1948:The Red Shoes","arriv",1
"1949:Battleground","arriv",1
"1949:Twelve O'Clock High","arriv",2
"1950:All About Eve","arriv",1
"1950:Father of the Bride","arriv",1
"1950:Sunset Blvd.","arriv",3
"1951:A Place in the Sun","arriv",2
"1951:A Streetcar Named Desire","arriv",1
"1952:High Noon","arriv",5
"1952:Ivanhoe","arriv",2
"1952:The Quiet Man","arriv",1
"1953:From Here to Eternity","arriv",2
"1954:On the Waterfront","arriv",4
"1954:Three Coins in the Fountain","arriv",3
"1955:Mister Roberts","arriv",1
"1956:The King and I","arriv",2
"1956:The Ten Commandments","arriv",1
"1957:The Bridge on the River Kwai","arriv",1
"1958:Cat on a Hot Tin Roof","arriv",2
"1959:Ben-Hur","arriv",2
"1960:The Alamo","arriv",8
"1961:Judgment at Nuremberg","arriv",1
"1961:West Side Story","arriv",8
"1962:Mutiny on the Bounty","arriv",1
"1962:The Music Man","arriv",6
"1962:To Kill a Mockingbird","arriv",5
"1963:Cleopatra","arriv",3
"1964:Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","arriv",1
"1964:My Fair Lady","arriv",1
"1965:Doctor Zhivago","arriv",2
"1966:The Russians Are Coming the Russians Are Coming","arriv",4
"1966:The Sand Pebbles","arriv",2
"1966:Who's Afraid of Virginia Woolf?","arriv",2
"1967:Doctor Dolittle","arriv",5
"1967:In the Heat of the Night","arriv",1
"1967:The Graduate","arriv",5
"1969:Butch Cassidy and the Sundance Kid","arriv",7
